"subject","sbj_gender","trial","value_left","value_right","RV","response","rt","last_fixation","gaze_right","Celebrity_Manipulation","Gaze_Manipulation"
52336,"Female",31,3,4,1,1,786,"Right Item",0.5,"Celebrity","Gaze at Viewer"
52336,"Female",32,3,2,-1,0,792,"Right Item",0.394545454545455,"Celebrity","Gaze at Viewer"
52336,"Female",34,3,4,1,0,826,"Right Item",0.520833333333333,"Celebrity","Gaze at Product"
52336,"Female",39,4,4,0,1,810,"Right Item",0.618595825426945,"Celebrity","Gaze at Viewer"
52336,"Female",42,2,3,1,1,927,"Left Item",0.607703281027104,"Non Celebrity","Gaze at Viewer"
52336,"Female",45,1,3,2,1,642,"Right Item",0.511695906432749,"Non Celebrity","Gaze at Viewer"
52336,"Female",46,2,4,2,1,668,"Right Item",0.609756097560976,"Celebrity","Gaze at Viewer"
52336,"Female",47,3,1,-2,0,1085,"Left Item",0.276433121019108,"Snack","Snack"
52336,"Female",48,1,2,1,1,593,"Left Item",0.728179551122195,"Celebrity","Gaze at Viewer"
52336,"Female",50,4,1,-3,0,852,"Left Item",0.521079258010118,"Snack","Snack"
52336,"Female",51,1,2,1,0,1650,"Left Item",0.272651006711409,"Non Celebrity","Gaze at Product"
52336,"Female",53,2,2,0,0,1018,"Left Item",0.727520435967302,"Non Celebrity","Gaze at Product"
52336,"Female",64,2,1,-1,0,1260,"Left Item",0.374269005847953,"Snack","Snack"
52336,"Female",65,2,3,1,1,1042,"Right Item",0.692307692307692,"Non Celebrity","Gaze at Product"
52336,"Female",67,1,4,3,1,542,"Right Item",0.422712933753943,"Non Celebrity","Gaze at Viewer"
52336,"Female",68,2,1,-1,0,843,"Left Item",0.466453674121406,"Snack","Snack"
52336,"Female",70,1,4,3,1,593,"Right Item",0.5,"Celebrity","Gaze at Viewer"
52336,"Female",73,3,3,0,1,1227,"Right Item",0.64375,"Non Celebrity","Gaze at Viewer"
52336,"Female",74,3,1,-2,0,741,"Left Item",0.524809160305344,"Snack","Snack"
52336,"Female",77,3,4,1,1,2094,"Right Item",0.37035010940919,"Non Celebrity","Gaze at Viewer"
52336,"Female",78,4,3,-1,0,626,"Right Item",0.449877750611247,"Non Celebrity","Gaze at Product"
52336,"Female",82,2,3,1,1,1035,"Right Item",0.516049382716049,"Snack","Snack"
52336,"Female",86,1,3,2,1,1469,"Right Item",0.610016420361248,"Snack","Snack"
52336,"Female",87,2,3,1,1,867,"Right Item",0.577702702702703,"Non Celebrity","Gaze at Viewer"
52336,"Female",88,1,3,2,0,576,"Left Item",0.404558404558405,"Non Celebrity","Gaze at Product"
52336,"Female",89,2,3,1,0,1260,"Left Item",0.524788391777509,"Non Celebrity","Gaze at Product"
52336,"Female",92,2,3,1,1,1084,"Right Item",0.464347826086957,"Non Celebrity","Gaze at Viewer"
52336,"Female",98,2,4,2,1,875,"Right Item",0.605055292259084,"Celebrity","Gaze at Product"
52336,"Female",101,2,3,1,1,1010,"Left Item",0.602661596958175,"Non Celebrity","Gaze at Viewer"
52336,"Female",102,3,4,1,1,577,"Right Item",0.540453074433657,"Celebrity","Gaze at Viewer"
54858,"Female",1,2,2,0,0,3085,"Right Item",0.300073367571533,"Snack","Snack"
54858,"Female",2,3,4,1,1,3885,"Right Item",0.523964256701868,"Celebrity","Gaze at Viewer"
54858,"Female",3,1,1,0,0,1168,"Left Item",0.445061043285239,"Non Celebrity","Gaze at Viewer"
54858,"Female",4,1,4,3,1,992,"Left Item",0.403333333333333,"Celebrity","Gaze at Viewer"
54858,"Female",5,3,4,1,1,867,"Left Item",0.343053173241852,"Celebrity","Gaze at Viewer"
54858,"Female",6,3,2,-1,0,1170,"Right Item",0.485746864310148,"Non Celebrity","Gaze at Product"
54858,"Female",7,2,2,0,0,2660,"Right Item",0.465964343598055,"Celebrity","Gaze at Viewer"
54858,"Female",8,4,4,0,0,1510,"Left Item",0.300704776820673,"Celebrity","Gaze at Viewer"
54858,"Female",10,1,2,1,1,1593,"Left Item",0.339043540328337,"Celebrity","Gaze at Viewer"
54858,"Female",11,1,1,0,1,893,"Right Item",0.732456140350877,"Snack","Snack"
54858,"Female",12,1,4,3,1,917,"Right Item",0.588152327221439,"Celebrity","Gaze at Viewer"
54858,"Female",14,1,2,1,1,2136,"Right Item",0.742283950617284,"Non Celebrity","Gaze at Product"
54858,"Female",15,3,2,-1,0,1476,"Right Item",0.509404388714734,"Celebrity","Gaze at Viewer"
54858,"Female",16,1,1,0,1,2044,"Right Item",0.700940070505288,"Snack","Snack"
54858,"Female",17,1,4,3,1,926,"Right Item",0.511428571428571,"Celebrity","Gaze at Viewer"
54858,"Female",19,3,3,0,1,1000,"Right Item",0.597911227154047,"Celebrity","Gaze at Product"
54858,"Female",20,4,2,-2,0,892,"Right Item",0.505780346820809,"Snack","Snack"
54858,"Female",21,4,1,-3,0,674,"Left Item",0.343685300207039,"Snack","Snack"
54858,"Female",22,3,2,-1,0,1415,"Right Item",0.40016570008285,"Celebrity","Gaze at Viewer"
54858,"Female",23,1,2,1,1,1310,"Right Item",0.712368168744008,"Non Celebrity","Gaze at Product"
54858,"Female",24,4,2,-2,0,735,"Right Item",0.41645885286783,"Non Celebrity","Gaze at Product"
54858,"Female",25,4,3,-1,0,826,"Right Item",0.663139329805996,"Non Celebrity","Gaze at Product"
54858,"Female",26,1,1,0,1,993,"Right Item",0.704391891891892,"Snack","Snack"
54858,"Female",27,1,2,1,1,709,"Right Item",0.596774193548387,"Celebrity","Gaze at Viewer"
54858,"Female",29,1,3,2,1,1250,"Right Item",0.55219512195122,"Celebrity","Gaze at Product"
54858,"Female",30,2,3,1,1,1226,"Right Item",0.6953125,"Celebrity","Gaze at Product"
54858,"Female",31,4,4,0,0,2344,"Right Item",0.410415671285236,"Celebrity","Gaze at Viewer"
54858,"Female",32,4,3,-1,0,1151,"Left Item",0.788851351351351,"Celebrity","Gaze at Product"
54858,"Female",33,2,2,0,0,1084,"Right Item",0.706666666666667,"Non Celebrity","Gaze at Product"
54858,"Female",35,3,3,0,1,960,"Left Item",0.383136094674556,"Non Celebrity","Gaze at Viewer"
54858,"Female",36,1,3,2,1,1126,"Right Item",0.45474372955289,"Celebrity","Gaze at Product"
54858,"Female",37,2,4,2,1,744,"Left Item",0.619617224880383,"Celebrity","Gaze at Product"
54858,"Female",39,2,1,-1,0,1201,"Left Item",0.412298387096774,"Non Celebrity","Gaze at Viewer"
54858,"Female",42,3,4,1,1,727,"Left Item",0.404597701149425,"Celebrity","Gaze at Viewer"
54858,"Female",43,1,1,0,1,1144,"Right Item",0.490566037735849,"Non Celebrity","Gaze at Viewer"
54858,"Female",44,2,1,-1,0,1175,"Left Item",0.706214689265537,"Celebrity","Gaze at Viewer"
54858,"Female",46,2,4,2,1,976,"Left Item",0.244152046783626,"Celebrity","Gaze at Viewer"
54858,"Female",47,3,1,-2,0,2203,"Left Item",0.407991587802313,"Non Celebrity","Gaze at Viewer"
54858,"Female",48,3,2,-1,0,918,"Right Item",0.552891396332863,"Snack","Snack"
54858,"Female",49,4,1,-3,0,691,"Left Item",0.517167381974249,"Snack","Snack"
54858,"Female",50,2,4,2,1,710,"Left Item",0.326797385620915,"Celebrity","Gaze at Product"
54858,"Female",52,1,2,1,1,2234,"Left Item",0.38129130655821,"Snack","Snack"
54858,"Female",53,2,1,-1,0,984,"Left Item",0.347708894878706,"Snack","Snack"
54858,"Female",54,1,3,2,1,633,"Left Item",0.595842956120092,"Celebrity","Gaze at Product"
54858,"Female",56,4,2,-2,0,734,"Right Item",0.577861163227017,"Celebrity","Gaze at Viewer"
54858,"Female",58,3,2,-1,0,917,"Right Item",0.602601156069364,"Snack","Snack"
54858,"Female",59,1,3,2,1,659,"Right Item",0.512,"Non Celebrity","Gaze at Viewer"
54858,"Female",60,2,4,2,1,1025,"Left Item",0.26438188494492,"Celebrity","Gaze at Viewer"
54858,"Female",61,4,1,-3,0,793,"Right Item",0.6331569664903,"Snack","Snack"
54858,"Female",62,1,2,1,1,1242,"Right Item",0.818268315889629,"Celebrity","Gaze at Viewer"
54858,"Female",63,1,2,1,1,709,"Right Item",0.577235772357724,"Snack","Snack"
54858,"Female",64,2,2,0,0,1310,"Left Item",0.716707021791768,"Non Celebrity","Gaze at Product"
54858,"Female",66,4,3,-1,0,791,"Right Item",0.639774859287054,"Non Celebrity","Gaze at Viewer"
54858,"Female",68,1,1,0,1,1351,"Right Item",0.62046511627907,"Non Celebrity","Gaze at Viewer"
54858,"Female",69,2,3,1,1,1627,"Right Item",0.5603517186251,"Non Celebrity","Gaze at Product"
54858,"Female",70,1,3,2,1,1168,"Right Item",0.585956416464891,"Non Celebrity","Gaze at Viewer"
54858,"Female",71,1,3,2,1,1135,"Right Item",0.718707940780619,"Non Celebrity","Gaze at Product"
54858,"Female",72,2,1,-1,0,1894,"Left Item",0.502087060226595,"Snack","Snack"
54858,"Female",73,1,3,2,1,875,"Right Item",0.60790273556231,"Non Celebrity","Gaze at Viewer"
54858,"Female",74,4,1,-3,0,692,"Right Item",0.595789473684211,"Snack","Snack"
54858,"Female",76,3,3,0,1,934,"Left Item",0.345185185185185,"Celebrity","Gaze at Product"
54858,"Female",77,4,3,-1,0,626,"Right Item",0.550122249388753,"Non Celebrity","Gaze at Viewer"
54858,"Female",78,1,3,2,1,1160,"Right Item",0.55779427359491,"Non Celebrity","Gaze at Product"
54858,"Female",79,4,2,-2,0,608,"Right Item",0.538461538461538,"Celebrity","Gaze at Viewer"
54858,"Female",80,1,2,1,0,2194,"Left Item",0.512846347607053,"Non Celebrity","Gaze at Product"
54858,"Female",81,4,1,-3,0,983,"Left Item",0.444444444444444,"Non Celebrity","Gaze at Viewer"
54858,"Female",82,1,2,1,1,992,"Right Item",0.743777452415813,"Non Celebrity","Gaze at Product"
54858,"Female",83,2,4,2,1,1044,"Right Item",0.577777777777778,"Celebrity","Gaze at Viewer"
54858,"Female",86,4,1,-3,0,709,"Right Item",0.554323725055432,"Non Celebrity","Gaze at Viewer"
54858,"Female",87,1,2,1,1,2883,"Right Item",0.704528301886792,"Snack","Snack"
54858,"Female",89,3,2,-1,0,877,"Right Item",0.712574850299401,"Snack","Snack"
54858,"Female",91,2,2,0,1,1392,"Right Item",0.428313796212804,"Snack","Snack"
54858,"Female",92,4,4,0,0,1609,"Left Item",0.456521739130435,"Celebrity","Gaze at Product"
54858,"Female",94,4,3,-1,0,1478,"Left Item",0.473642172523962,"Celebrity","Gaze at Product"
54858,"Female",96,1,4,3,1,958,"Left Item",0.402758620689655,"Celebrity","Gaze at Viewer"
54858,"Female",97,1,3,2,1,1662,"Right Item",0.515239477503628,"Non Celebrity","Gaze at Product"
54858,"Female",98,3,2,-1,0,817,"Left Item",0.531914893617021,"Non Celebrity","Gaze at Product"
54858,"Female",99,1,4,3,1,842,"Right Item",0.680511182108626,"Celebrity","Gaze at Product"
54858,"Female",101,1,2,1,0,958,"Left Item",0.508493771234428,"Celebrity","Gaze at Viewer"
54858,"Female",102,1,3,2,1,935,"Right Item",0.634877384196185,"Non Celebrity","Gaze at Viewer"
54858,"Female",103,2,3,1,1,2945,"Right Item",0.639554794520548,"Non Celebrity","Gaze at Viewer"
54858,"Female",104,3,2,-1,0,1476,"Left Item",0.485008818342152,"Non Celebrity","Gaze at Product"
54858,"Female",105,1,2,1,0,951,"Left Item",0.390344827586207,"Snack","Snack"
55980,"Female",1,3,2,-1,0,1001,"Left Item",0.393019726858877,"Non Celebrity","Gaze at Viewer"
55980,"Female",3,3,4,1,1,991,"Right Item",0.477806788511749,"Celebrity","Gaze at Viewer"
55980,"Female",4,4,4,0,1,1026,"Right Item",0.731386861313869,"Non Celebrity","Gaze at Product"
55980,"Female",6,1,3,2,1,874,"Right Item",0.777777777777778,"Snack","Snack"
55980,"Female",9,3,1,-2,0,1065,"Left Item",0.0583038869257951,"Celebrity","Gaze at Product"
55980,"Female",11,1,2,1,1,1059,"Right Item",0.653846153846154,"Non Celebrity","Gaze at Viewer"
55980,"Female",14,3,3,0,1,684,"Left Item",0.65495867768595,"Snack","Snack"
55980,"Female",19,3,4,1,1,1077,"Right Item",0.505763688760807,"Non Celebrity","Gaze at Product"
55980,"Female",20,1,2,1,1,983,"Left Item",0.403426791277259,"Non Celebrity","Gaze at Viewer"
55980,"Female",23,3,3,0,0,2359,"Right Item",0.528292682926829,"Celebrity","Gaze at Viewer"
55980,"Female",24,1,3,2,1,1134,"Right Item",0.848254931714719,"Snack","Snack"
55980,"Female",27,2,3,1,1,1435,"Right Item",0.782805429864253,"Celebrity","Gaze at Viewer"
55980,"Female",28,3,3,0,0,1153,"Left Item",0.413118527042578,"Celebrity","Gaze at Viewer"
55980,"Female",32,4,3,-1,0,834,"Right Item",0.602627257799672,"Celebrity","Gaze at Viewer"
55980,"Female",33,3,3,0,0,2169,"Left Item",0.691523263224984,"Celebrity","Gaze at Viewer"
55980,"Female",36,2,1,-1,1,1843,"Left Item",0.616766467065868,"Non Celebrity","Gaze at Viewer"
55980,"Female",39,1,1,0,1,1375,"Right Item",0.5,"Celebrity","Gaze at Product"
55980,"Female",49,4,3,-1,0,818,"Right Item",0.567084078711986,"Snack","Snack"
55980,"Female",52,4,1,-3,0,801,"Left Item",0.640287769784173,"Non Celebrity","Gaze at Viewer"
55980,"Female",53,4,3,-1,0,817,"Right Item",0.548986486486487,"Celebrity","Gaze at Viewer"
55980,"Female",60,3,2,-1,0,1010,"Right Item",0.602179836512262,"Non Celebrity","Gaze at Viewer"
55980,"Female",71,2,4,2,1,960,"Right Item",0.761768901569187,"Non Celebrity","Gaze at Product"
55980,"Female",75,3,3,0,0,1051,"Right Item",0.73021582733813,"Snack","Snack"
55980,"Female",77,3,1,-2,0,1018,"Right Item",0.554106910039113,"Non Celebrity","Gaze at Viewer"
55980,"Female",80,3,4,1,1,1151,"Right Item",0.688816855753647,"Non Celebrity","Gaze at Product"
55980,"Female",82,3,3,0,0,1070,"Left Item",0.662731871838111,"Celebrity","Gaze at Viewer"
55980,"Female",83,2,1,-1,1,3343,"Right Item",0.498727735368957,"Celebrity","Gaze at Product"
55980,"Female",86,2,4,2,1,868,"Right Item",0.70414201183432,"Non Celebrity","Gaze at Product"
55980,"Female",89,3,3,0,0,1378,"Left Item",0.48135593220339,"Celebrity","Gaze at Product"
55980,"Female",95,4,2,-2,0,558,"Right Item",0.261829652996845,"Non Celebrity","Gaze at Viewer"
55980,"Female",96,1,1,0,1,1367,"Left Item",0.28125,"Non Celebrity","Gaze at Viewer"
55980,"Female",97,4,3,-1,0,992,"Right Item",0.655483870967742,"Snack","Snack"
55980,"Female",104,3,1,-2,0,1810,"Left Item",0.789748045178106,"Snack","Snack"
55982,"Female",1,2,4,2,1,1294,"Right Item",0.538382804503582,"Celebrity","Gaze at Viewer"
55982,"Female",2,2,2,0,0,1360,"Right Item",0.676651982378855,"Snack","Snack"
55982,"Female",3,3,1,-2,0,909,"Right Item",0.4366391184573,"Non Celebrity","Gaze at Viewer"
55982,"Female",4,3,2,-1,0,842,"Right Item",0.276461295418641,"Snack","Snack"
55982,"Female",9,3,3,0,0,1301,"Right Item",0.616457461645746,"Celebrity","Gaze at Viewer"
55982,"Female",10,3,1,-2,0,1325,"Right Item",0.211818181818182,"Non Celebrity","Gaze at Viewer"
55982,"Female",14,2,1,-1,0,2920,"Left Item",0.645823611759216,"Non Celebrity","Gaze at Viewer"
55982,"Female",16,1,1,0,1,2317,"Right Item",0.438087774294671,"Non Celebrity","Gaze at Viewer"
55982,"Female",17,4,4,0,0,1009,"Right Item",0.337121212121212,"Snack","Snack"
55982,"Female",18,2,1,-1,0,1493,"Right Item",0.612529002320186,"Non Celebrity","Gaze at Viewer"
55982,"Female",19,3,2,-1,0,1227,"Right Item",0.440566037735849,"Celebrity","Gaze at Product"
55982,"Female",22,2,4,2,1,983,"Right Item",0.231707317073171,"Snack","Snack"
55982,"Female",25,2,3,1,1,709,"Right Item",0.368421052631579,"Celebrity","Gaze at Viewer"
55982,"Female",26,2,4,2,1,2010,"Left Item",0.876237623762376,"Non Celebrity","Gaze at Viewer"
55982,"Female",29,3,3,0,1,1118,"Left Item",0.724137931034483,"Celebrity","Gaze at Viewer"
55982,"Female",30,2,1,-1,0,1877,"Right Item",0.618654822335025,"Non Celebrity","Gaze at Viewer"
55982,"Female",31,3,4,1,1,943,"Right Item",0.623978201634877,"Non Celebrity","Gaze at Viewer"
55982,"Female",32,1,1,0,1,2244,"Left Item",0.375244299674267,"Non Celebrity","Gaze at Viewer"
55982,"Female",33,3,2,-1,0,2010,"Right Item",0.0863958736299162,"Celebrity","Gaze at Product"
55982,"Female",34,2,3,1,1,1159,"Left Item",0.364963503649635,"Celebrity","Gaze at Viewer"
55982,"Female",35,2,4,2,1,959,"Right Item",0.700399467376831,"Snack","Snack"
55982,"Female",40,3,4,1,1,977,"Right Item",0.584713375796178,"Celebrity","Gaze at Viewer"
55982,"Female",41,2,2,0,1,1926,"Right Item",0.412641621943948,"Celebrity","Gaze at Product"
55982,"Female",42,4,4,0,0,1143,"Right Item",0.368033648790747,"Snack","Snack"
55982,"Female",43,2,1,-1,1,994,"Right Item",0.445887445887446,"Non Celebrity","Gaze at Viewer"
55982,"Female",44,3,2,-1,1,1409,"Right Item",0.721044045676998,"Celebrity","Gaze at Product"
55982,"Female",45,2,3,1,1,701,"Right Item",0.515444015444015,"Celebrity","Gaze at Viewer"
55982,"Female",46,2,4,2,1,992,"Right Item",0.655483870967742,"Snack","Snack"
55982,"Female",47,1,2,1,1,1143,"Right Item",0.778024417314095,"Celebrity","Gaze at Product"
55982,"Female",51,1,4,3,0,760,"Left Item",0.645030425963489,"Snack","Snack"
55982,"Female",57,2,2,0,0,1144,"Right Item",0.504566210045662,"Celebrity","Gaze at Product"
55982,"Female",61,4,1,-3,0,893,"Right Item",0.151745068285281,"Non Celebrity","Gaze at Viewer"
55982,"Female",63,4,4,0,1,1176,"Right Item",0.537764350453172,"Celebrity","Gaze at Viewer"
55982,"Female",66,1,2,1,1,1810,"Right Item",0.913718723037101,"Snack","Snack"
55982,"Female",69,3,3,0,0,809,"Right Item",0.444259567387687,"Celebrity","Gaze at Product"
55982,"Female",71,3,4,1,1,793,"Right Item",0.632042253521127,"Snack","Snack"
55982,"Female",72,3,4,1,1,984,"Right Item",0.634064080944351,"Snack","Snack"
55982,"Female",77,2,2,0,0,776,"Right Item",0.440721649484536,"Celebrity","Gaze at Product"
55982,"Female",79,2,4,2,0,710,"Right Item",0.453183520599251,"Non Celebrity","Gaze at Viewer"
55982,"Female",85,3,4,1,1,943,"Right Item",0.635211267605634,"Celebrity","Gaze at Viewer"
55982,"Female",92,3,2,-1,0,986,"Right Item",0.599681020733652,"Snack","Snack"
55982,"Female",93,1,3,2,1,2111,"Left Item",0.280231335436383,"Celebrity","Gaze at Product"
55982,"Female",101,4,2,-2,1,794,"Left Item",0.338858195211786,"Celebrity","Gaze at Product"
55982,"Female",102,2,1,-1,0,1360,"Right Item",0.12388503468781,"Non Celebrity","Gaze at Viewer"
57006,"Male",2,2,3,1,1,825,"Left Item",0.492173913043478,"Snack","Snack"
57006,"Male",3,1,2,1,1,1484,"Right Item",0.595744680851064,"Celebrity","Gaze at Viewer"
57006,"Male",4,2,3,1,1,1226,"Right Item",0.691285081240768,"Celebrity","Gaze at Viewer"
57006,"Male",5,1,3,2,1,1650,"Right Item",0.784284655300222,"Celebrity","Gaze at Viewer"
57006,"Male",6,2,2,0,0,1394,"Right Item",0.894009216589862,"Celebrity","Gaze at Viewer"
57006,"Male",11,4,1,-3,0,859,"Left Item",0.729335494327391,"Non Celebrity","Gaze at Product"
57006,"Male",18,3,3,0,0,792,"Right Item",0.391304347826087,"Snack","Snack"
57006,"Male",20,4,2,-2,0,674,"Right Item",0.579326923076923,"Celebrity","Gaze at Viewer"
57006,"Male",23,2,1,-1,0,1419,"Left Item",0.701910828025478,"Non Celebrity","Gaze at Product"
57006,"Male",28,2,2,0,0,3228,"Left Item",0.42724573125464,"Snack","Snack"
57006,"Male",35,4,2,-2,0,650,"Right Item",0.245098039215686,"Celebrity","Gaze at Viewer"
57006,"Male",37,2,2,0,0,2127,"Left Item",0.390769230769231,"Celebrity","Gaze at Viewer"
57006,"Male",38,2,4,2,1,751,"Left Item",0.626774847870183,"Non Celebrity","Gaze at Viewer"
57006,"Male",45,4,3,-1,0,1842,"Left Item",0.365079365079365,"Non Celebrity","Gaze at Product"
57006,"Male",47,4,2,-2,0,892,"Right Item",0.492619926199262,"Snack","Snack"
57006,"Male",48,4,4,0,1,726,"Left Item",0.650190114068441,"Non Celebrity","Gaze at Viewer"
57006,"Male",49,1,2,1,1,1218,"Left Item",0.277693474962064,"Celebrity","Gaze at Viewer"
57006,"Male",51,4,3,-1,1,809,"Left Item",0.574712643678161,"Snack","Snack"
57006,"Male",52,2,3,1,1,1110,"Right Item",0.640625,"Non Celebrity","Gaze at Product"
57006,"Male",55,1,1,0,0,1694,"Left Item",0.188394875659382,"Celebrity","Gaze at Product"
57006,"Male",56,4,3,-1,0,675,"Right Item",0.518433179723502,"Snack","Snack"
57006,"Male",58,4,3,-1,0,1009,"Left Item",0.573033707865168,"Non Celebrity","Gaze at Product"
57006,"Male",60,4,1,-3,0,1101,"Right Item",0.510611735330836,"Non Celebrity","Gaze at Viewer"
57006,"Male",65,2,1,-1,0,1260,"Left Item",0.531065088757396,"Non Celebrity","Gaze at Viewer"
57006,"Male",66,3,3,0,1,976,"Right Item",0.453674121405751,"Snack","Snack"
57006,"Male",67,2,1,-1,0,2104,"Left Item",0.461706783369803,"Celebrity","Gaze at Product"
57006,"Male",68,2,3,1,1,1609,"Right Item",0.714557564224548,"Non Celebrity","Gaze at Product"
57006,"Male",69,4,2,-2,0,844,"Left Item",0.5,"Snack","Snack"
57006,"Male",70,1,3,2,1,1818,"Right Item",0.836043360433604,"Celebrity","Gaze at Viewer"
57006,"Male",72,2,4,2,1,1100,"Right Item",0.627497062279671,"Non Celebrity","Gaze at Viewer"
57006,"Male",74,2,4,2,1,959,"Left Item",0.405135520684736,"Snack","Snack"
57006,"Male",83,1,1,0,0,1727,"Right Item",0.584795321637427,"Non Celebrity","Gaze at Viewer"
57006,"Male",85,4,3,-1,0,885,"Right Item",0.273446327683616,"Non Celebrity","Gaze at Product"
57006,"Male",86,3,2,-1,0,959,"Right Item",0.5,"Celebrity","Gaze at Viewer"
57006,"Male",87,4,2,-2,0,1377,"Left Item",0.61188486536676,"Celebrity","Gaze at Viewer"
57006,"Male",89,3,3,0,1,1125,"Right Item",0.747380675203725,"Non Celebrity","Gaze at Product"
57006,"Male",91,2,1,-1,0,1384,"Right Item",0.606060606060606,"Celebrity","Gaze at Product"
57006,"Male",92,1,3,2,1,1159,"Left Item",0.987034035656402,"Snack","Snack"
57006,"Male",93,4,3,-1,0,926,"Left Item",0.632776934749621,"Snack","Snack"
57006,"Male",95,4,3,-1,0,991,"Right Item",0.582857142857143,"Celebrity","Gaze at Viewer"
57006,"Male",96,4,1,-3,0,792,"Right Item",0.434389140271493,"Non Celebrity","Gaze at Viewer"
57006,"Male",104,4,3,-1,0,642,"Right Item",0.478040540540541,"Non Celebrity","Gaze at Product"
57006,"Male",105,2,3,1,1,1352,"Left Item",0.607981220657277,"Celebrity","Gaze at Viewer"
57024,"Female",1,2,3,1,1,859,"Right Item",0.506346967559944,"Celebrity","Gaze at Viewer"
57024,"Female",2,2,4,2,1,1068,"Left Item",0.381278538812785,"Non Celebrity","Gaze at Product"
57024,"Female",4,3,3,0,0,1449,"Left Item",0.330117899249732,"Snack","Snack"
57024,"Female",5,3,4,1,1,1176,"Right Item",0.793513513513514,"Non Celebrity","Gaze at Product"
57024,"Female",7,1,2,1,1,752,"Right Item",0.713248638838475,"Celebrity","Gaze at Product"
57024,"Female",8,1,3,2,1,1109,"Left Item",0.324084350721421,"Non Celebrity","Gaze at Product"
57024,"Female",9,2,2,0,0,1109,"Left Item",0.513452914798206,"Celebrity","Gaze at Viewer"
57024,"Female",10,3,2,-1,0,1084,"Right Item",0.619428571428571,"Snack","Snack"
57024,"Female",13,2,4,2,1,1267,"Left Item",0.425,"Non Celebrity","Gaze at Product"
57024,"Female",14,2,3,1,1,751,"Right Item",0.691358024691358,"Snack","Snack"
57024,"Female",16,3,2,-1,0,949,"Left Item",0.754158964879852,"Snack","Snack"
57024,"Female",17,3,2,-1,0,991,"Right Item",0.896057347670251,"Celebrity","Gaze at Viewer"
57024,"Female",18,2,3,1,1,961,"Left Item",0.350299401197605,"Non Celebrity","Gaze at Viewer"
57024,"Female",19,3,3,0,1,968,"Right Item",0.766355140186916,"Celebrity","Gaze at Viewer"
57024,"Female",20,2,4,2,1,733,"Right Item",0.671669793621013,"Non Celebrity","Gaze at Product"
57024,"Female",21,3,3,0,1,1075,"Right Item",0.798154555940023,"Non Celebrity","Gaze at Product"
57024,"Female",22,2,3,1,1,1285,"Right Item",0.682651622002821,"Snack","Snack"
57024,"Female",23,1,2,1,1,668,"Right Item",0.369747899159664,"Celebrity","Gaze at Product"
57024,"Female",24,3,4,1,1,1061,"Left Item",0.475118483412322,"Non Celebrity","Gaze at Product"
57024,"Female",25,3,3,0,1,1376,"Right Item",0.340986394557823,"Non Celebrity","Gaze at Viewer"
57024,"Female",26,2,3,1,1,917,"Right Item",0.774774774774775,"Snack","Snack"
57024,"Female",27,3,2,-1,0,976,"Left Item",0.532552083333333,"Celebrity","Gaze at Viewer"
57024,"Female",30,4,3,-1,0,876,"Right Item",0.575712143928036,"Snack","Snack"
57024,"Female",33,3,2,-1,0,1434,"Right Item",0.636279069767442,"Celebrity","Gaze at Viewer"
57024,"Female",34,2,1,-1,0,1100,"Left Item",0.387315968289921,"Non Celebrity","Gaze at Viewer"
57024,"Female",35,1,3,2,1,693,"Right Item",0.65495867768595,"Celebrity","Gaze at Viewer"
57024,"Female",37,3,1,-2,0,927,"Right Item",0.677685950413223,"Celebrity","Gaze at Product"
57024,"Female",38,1,2,1,1,568,"Right Item",0.609375,"Celebrity","Gaze at Viewer"
57024,"Female",40,1,3,2,1,785,"Left Item",0.397372742200328,"Celebrity","Gaze at Viewer"
57024,"Female",41,3,4,1,1,1008,"Right Item",0.773514851485149,"Non Celebrity","Gaze at Product"
57024,"Female",43,3,3,0,0,1276,"Left Item",0.739808153477218,"Non Celebrity","Gaze at Product"
57024,"Female",44,2,3,1,0,1092,"Left Item",0.412995594713656,"Celebrity","Gaze at Viewer"
57024,"Female",45,3,3,0,0,985,"Left Item",0.58890290037831,"Celebrity","Gaze at Viewer"
57024,"Female",46,2,1,-1,0,1718,"Right Item",0.605013550135501,"Non Celebrity","Gaze at Viewer"
57024,"Female",49,3,1,-2,0,943,"Left Item",0.734082397003745,"Non Celebrity","Gaze at Viewer"
57024,"Female",53,1,4,3,1,2068,"Right Item",0.628089210367691,"Non Celebrity","Gaze at Product"
57024,"Female",54,2,2,0,0,951,"Left Item",0.476839237057221,"Celebrity","Gaze at Product"
57024,"Female",57,3,3,0,0,1211,"Right Item",0.509977827050998,"Celebrity","Gaze at Viewer"
57024,"Female",58,3,2,-1,0,817,"Right Item",0.657728706624606,"Celebrity","Gaze at Product"
57024,"Female",59,1,3,2,1,792,"Right Item",0.657534246575342,"Non Celebrity","Gaze at Viewer"
57024,"Female",60,3,3,0,0,908,"Left Item",0.357142857142857,"Snack","Snack"
57024,"Female",62,2,3,1,1,651,"Right Item",0.581699346405229,"Non Celebrity","Gaze at Viewer"
57024,"Female",64,2,4,2,1,1144,"Left Item",0.389183457051962,"Non Celebrity","Gaze at Product"
57024,"Female",65,2,3,1,1,717,"Right Item",0.636190476190476,"Non Celebrity","Gaze at Viewer"
57024,"Female",66,1,1,0,0,843,"Right Item",0.229862475442043,"Non Celebrity","Gaze at Viewer"
