"subject","trial","fix_type","fix_time","Celebrity_Manipulation","Gaze_Manipulation"
49236,8,"Product",0.887580299785867,"Non Celebrity","Gaze at Product"
49236,8,"Face",0.0749464668094218,"Non Celebrity","Gaze at Product"
49236,8,"Elsewhere",0.0374732334047111,"Non Celebrity","Gaze at Product"
49236,9,"Product",0.193379087605975,"Celebrity","Gaze at Viewer"
49236,9,"Face",0.75272507064998,"Celebrity","Gaze at Viewer"
49236,9,"Elsewhere",0.0538958417440452,"Celebrity","Gaze at Viewer"
49236,11,"Product",0.824858757062147,"Celebrity","Gaze at Viewer"
49236,11,"Face",0.171711057304278,"Celebrity","Gaze at Viewer"
49236,11,"Elsewhere",0.00343018563357546,"Celebrity","Gaze at Viewer"
49236,12,"Product",0.825025227043391,"Non Celebrity","Gaze at Viewer"
49236,12,"Face",0.129566094853683,"Non Celebrity","Gaze at Viewer"
49236,12,"Elsewhere",0.0454086781029263,"Non Celebrity","Gaze at Viewer"
49236,13,"Product",0.678952668680765,"Non Celebrity","Gaze at Product"
49236,13,"Face",0.116012084592145,"Non Celebrity","Gaze at Product"
49236,13,"Elsewhere",0.20503524672709,"Non Celebrity","Gaze at Product"
49236,14,"Product",0.768130539887188,"Non Celebrity","Gaze at Viewer"
49236,14,"Face",0.143029814665592,"Non Celebrity","Gaze at Viewer"
49236,14,"Elsewhere",0.08883964544722,"Non Celebrity","Gaze at Viewer"
49520,1,"Product",0.49836867862969,"Celebrity","Gaze at Viewer"
49520,1,"Face",0.49163132137031,"Celebrity","Gaze at Viewer"
49520,1,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
49520,2,"Product",0.547379454926625,"Celebrity","Gaze at Product"
49520,2,"Face",0.409014675052411,"Celebrity","Gaze at Product"
49520,2,"Elsewhere",0.0436058700209644,"Celebrity","Gaze at Product"
49520,3,"Product",0.486425801183915,"Celebrity","Gaze at Product"
49520,3,"Face",0.421718718105736,"Celebrity","Gaze at Product"
49520,3,"Elsewhere",0.091855480710349,"Celebrity","Gaze at Product"
49520,4,"Product",0.406069364161849,"Non Celebrity","Gaze at Product"
49520,4,"Face",0.373658133773741,"Non Celebrity","Gaze at Product"
49520,4,"Elsewhere",0.22027250206441,"Non Celebrity","Gaze at Product"
49520,5,"Product",0.0804188481675393,"Non Celebrity","Gaze at Viewer"
49520,5,"Face",0.64020942408377,"Non Celebrity","Gaze at Viewer"
49520,5,"Elsewhere",0.279371727748691,"Non Celebrity","Gaze at Viewer"
49520,7,"Product",0.379110651499483,"Non Celebrity","Gaze at Product"
49520,7,"Face",0.564012409513961,"Non Celebrity","Gaze at Product"
49520,7,"Elsewhere",0.0568769389865564,"Non Celebrity","Gaze at Product"
49520,9,"Product",0.043299415457892,"Non Celebrity","Gaze at Viewer"
49520,9,"Face",0.775925525005412,"Non Celebrity","Gaze at Viewer"
49520,9,"Elsewhere",0.180775059536696,"Non Celebrity","Gaze at Viewer"
49520,10,"Product",0.201289728235836,"Non Celebrity","Gaze at Product"
49520,10,"Face",0.581759557807462,"Non Celebrity","Gaze at Product"
49520,10,"Elsewhere",0.216950713956702,"Non Celebrity","Gaze at Product"
49520,11,"Product",0.241705165896682,"Celebrity","Gaze at Product"
49520,11,"Face",0.502729945401092,"Celebrity","Gaze at Product"
49520,11,"Elsewhere",0.255564888702226,"Celebrity","Gaze at Product"
49520,12,"Product",0.104677060133631,"Celebrity","Gaze at Viewer"
49520,12,"Face",0.768576634946345,"Celebrity","Gaze at Viewer"
49520,12,"Elsewhere",0.126746304920024,"Celebrity","Gaze at Viewer"
49520,15,"Product",0.485650767987065,"Non Celebrity","Gaze at Viewer"
49520,15,"Face",0.423403395311237,"Non Celebrity","Gaze at Viewer"
49520,15,"Elsewhere",0.0909458367016979,"Non Celebrity","Gaze at Viewer"
50474,1,"Product",0.305379423194927,"Celebrity","Gaze at Product"
50474,1,"Face",0.51707915729188,"Celebrity","Gaze at Product"
50474,1,"Elsewhere",0.177541419513193,"Celebrity","Gaze at Product"
50474,2,"Product",0.832995541143089,"Celebrity","Gaze at Product"
50474,2,"Face",0.126469396027564,"Celebrity","Gaze at Product"
50474,2,"Elsewhere",0.0405350628293474,"Celebrity","Gaze at Product"
50474,4,"Product",0.580834683954619,"Celebrity","Gaze at Viewer"
50474,4,"Face",0.285453808752026,"Celebrity","Gaze at Viewer"
50474,4,"Elsewhere",0.133711507293355,"Celebrity","Gaze at Viewer"
50474,5,"Product",0.48887990295188,"Celebrity","Gaze at Product"
50474,5,"Face",0.428427011726648,"Celebrity","Gaze at Product"
50474,5,"Elsewhere",0.082693085321472,"Celebrity","Gaze at Product"
50474,7,"Product",0.272857435058294,"Non Celebrity","Gaze at Viewer"
50474,7,"Face",0.638371855185109,"Non Celebrity","Gaze at Viewer"
50474,7,"Elsewhere",0.0887707097565967,"Non Celebrity","Gaze at Viewer"
50474,8,"Product",0.654802831142568,"Non Celebrity","Gaze at Product"
50474,8,"Face",0.309807886754297,"Non Celebrity","Gaze at Product"
50474,8,"Elsewhere",0.0353892821031346,"Non Celebrity","Gaze at Product"
50474,9,"Product",0.667588741860954,"Celebrity","Gaze at Viewer"
50474,9,"Face",0.322411258139046,"Celebrity","Gaze at Viewer"
50474,9,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
50474,10,"Product",0.464452096414827,"Non Celebrity","Gaze at Viewer"
50474,10,"Face",0.255013165890217,"Non Celebrity","Gaze at Viewer"
50474,10,"Elsewhere",0.280534737694956,"Non Celebrity","Gaze at Viewer"
50474,11,"Product",0.280694586312564,"Celebrity","Gaze at Viewer"
50474,11,"Face",0.484167517875383,"Celebrity","Gaze at Viewer"
50474,11,"Elsewhere",0.235137895812053,"Celebrity","Gaze at Viewer"
50474,12,"Product",0.152535496957404,"Non Celebrity","Gaze at Viewer"
50474,12,"Face",0.712373225152129,"Non Celebrity","Gaze at Viewer"
50474,12,"Elsewhere",0.135091277890467,"Non Celebrity","Gaze at Viewer"
50474,13,"Product",0.348978353226785,"Non Celebrity","Gaze at Product"
50474,13,"Face",0.439813878211612,"Non Celebrity","Gaze at Product"
50474,13,"Elsewhere",0.211207768561602,"Non Celebrity","Gaze at Product"
50474,14,"Product",0.504355034371209,"Non Celebrity","Gaze at Product"
50474,14,"Face",0.485644965628791,"Non Celebrity","Gaze at Product"
50474,14,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
50736,2,"Product",0.419532044760936,"Non Celebrity","Gaze at Product"
50736,2,"Face",0.400610376398779,"Non Celebrity","Gaze at Product"
50736,2,"Elsewhere",0.179857578840285,"Non Celebrity","Gaze at Product"
50736,3,"Product",0.318181818181818,"Celebrity","Gaze at Product"
50736,3,"Face",0.485404503753128,"Celebrity","Gaze at Product"
50736,3,"Elsewhere",0.196413678065054,"Celebrity","Gaze at Product"
50736,5,"Product",0.0725936135998162,"Non Celebrity","Gaze at Viewer"
50736,5,"Face",0.691936595451413,"Non Celebrity","Gaze at Viewer"
50736,5,"Elsewhere",0.235469790948771,"Non Celebrity","Gaze at Viewer"
50736,7,"Product",0.291134104280787,"Non Celebrity","Gaze at Viewer"
50736,7,"Face",0.551633191316697,"Non Celebrity","Gaze at Viewer"
50736,7,"Elsewhere",0.157232704402516,"Non Celebrity","Gaze at Viewer"
50736,8,"Product",0.220726234190126,"Celebrity","Gaze at Product"
50736,8,"Face",0.724806201550388,"Celebrity","Gaze at Product"
50736,8,"Elsewhere",0.0544675642594859,"Celebrity","Gaze at Product"
50736,9,"Product",0.317034341596544,"Celebrity","Gaze at Product"
50736,9,"Face",0.447577894018648,"Celebrity","Gaze at Product"
50736,9,"Elsewhere",0.235387764384808,"Celebrity","Gaze at Product"
50736,10,"Product",0.172100701609575,"Celebrity","Gaze at Viewer"
50736,10,"Face",0.702434997936442,"Celebrity","Gaze at Viewer"
50736,10,"Elsewhere",0.125464300453983,"Celebrity","Gaze at Viewer"
50736,11,"Product",0.165900634712191,"Celebrity","Gaze at Viewer"
50736,11,"Face",0.724447362661414,"Celebrity","Gaze at Viewer"
50736,11,"Elsewhere",0.109652002626395,"Celebrity","Gaze at Viewer"
50736,12,"Product",0.320668693009118,"Non Celebrity","Gaze at Product"
50736,12,"Face",0.635692574902301,"Non Celebrity","Gaze at Product"
50736,12,"Elsewhere",0.0436387320885809,"Non Celebrity","Gaze at Product"
50736,13,"Product",0.123577235772358,"Celebrity","Gaze at Viewer"
50736,13,"Face",0.866422764227642,"Celebrity","Gaze at Viewer"
50736,13,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
50736,14,"Product",0.18561629598836,"Non Celebrity","Gaze at Product"
50736,14,"Face",0.80438370401164,"Non Celebrity","Gaze at Product"
50736,14,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
50772,1,"Product",0.505838967424708,"Non Celebrity","Gaze at Viewer"
50772,1,"Face",0.239295226388035,"Non Celebrity","Gaze at Viewer"
50772,1,"Elsewhere",0.254865806187257,"Non Celebrity","Gaze at Viewer"
50772,2,"Product",0.26045473000406,"Celebrity","Gaze at Viewer"
50772,2,"Face",0.580389768574909,"Celebrity","Gaze at Viewer"
50772,2,"Elsewhere",0.159155501421031,"Celebrity","Gaze at Viewer"
50772,3,"Product",0.162805662805663,"Celebrity","Gaze at Product"
50772,3,"Face",0.740669240669241,"Celebrity","Gaze at Product"
50772,3,"Elsewhere",0.0965250965250965,"Celebrity","Gaze at Product"
50772,5,"Product",0.180174563591022,"Non Celebrity","Gaze at Viewer"
50772,5,"Face",0.469659185369909,"Non Celebrity","Gaze at Viewer"
50772,5,"Elsewhere",0.350166251039069,"Non Celebrity","Gaze at Viewer"
50772,6,"Product",0.26260162601626,"Non Celebrity","Gaze at Product"
50772,6,"Face",0.438821138211382,"Non Celebrity","Gaze at Product"
50772,6,"Elsewhere",0.298577235772358,"Non Celebrity","Gaze at Product"
50772,7,"Product",0.320842616973871,"Celebrity","Gaze at Product"
50772,7,"Face",0.486530281547498,"Celebrity","Gaze at Product"
50772,7,"Elsewhere",0.192627101478631,"Celebrity","Gaze at Product"
50772,9,"Product",0.348623853211009,"Celebrity","Gaze at Viewer"
50772,9,"Face",0.40025602730958,"Celebrity","Gaze at Viewer"
50772,9,"Elsewhere",0.251120119479411,"Celebrity","Gaze at Viewer"
50772,10,"Product",0.274220724515585,"Non Celebrity","Gaze at Product"
50772,10,"Face",0.637742207245156,"Non Celebrity","Gaze at Product"
50772,10,"Elsewhere",0.088037068239259,"Non Celebrity","Gaze at Product"
50772,11,"Product",0.543222402597403,"Non Celebrity","Gaze at Product"
50772,11,"Face",0.417816558441558,"Non Celebrity","Gaze at Product"
50772,11,"Elsewhere",0.038961038961039,"Non Celebrity","Gaze at Product"
50772,13,"Product",0.716683518705763,"Celebrity","Gaze at Product"
50772,13,"Face",0.241051567239636,"Celebrity","Gaze at Product"
50772,13,"Elsewhere",0.0422649140546006,"Celebrity","Gaze at Product"
50772,14,"Product",0.265827922077922,"Non Celebrity","Gaze at Viewer"
50772,14,"Face",0.691964285714286,"Non Celebrity","Gaze at Viewer"
50772,14,"Elsewhere",0.0422077922077922,"Non Celebrity","Gaze at Viewer"
50772,15,"Product",0.264675161896804,"Celebrity","Gaze at Viewer"
50772,15,"Face",0.51054940463756,"Celebrity","Gaze at Viewer"
50772,15,"Elsewhere",0.224775433465636,"Celebrity","Gaze at Viewer"
51083,1,"Product",0.284356271957016,"Non Celebrity","Gaze at Viewer"
51083,1,"Face",0.49493697044844,"Non Celebrity","Gaze at Viewer"
51083,1,"Elsewhere",0.220706757594544,"Non Celebrity","Gaze at Viewer"
51083,2,"Product",0.339178873530018,"Celebrity","Gaze at Product"
51083,2,"Face",0.440478646585517,"Celebrity","Gaze at Product"
51083,2,"Elsewhere",0.220342479884465,"Celebrity","Gaze at Product"
51083,5,"Product",0.209641482681791,"Non Celebrity","Gaze at Viewer"
51083,5,"Face",0.570791978934575,"Non Celebrity","Gaze at Viewer"
51083,5,"Elsewhere",0.219566538383634,"Non Celebrity","Gaze at Viewer"
51083,6,"Product",0.482142857142857,"Non Celebrity","Gaze at Product"
51083,6,"Face",0.313108766233766,"Non Celebrity","Gaze at Product"
51083,6,"Elsewhere",0.204748376623377,"Non Celebrity","Gaze at Product"
51083,7,"Product",0.192190977139389,"Celebrity","Gaze at Viewer"
51083,7,"Face",0.334007687639086,"Celebrity","Gaze at Viewer"
51083,7,"Elsewhere",0.473801335221525,"Celebrity","Gaze at Viewer"
51083,10,"Product",0.042462413652987,"Non Celebrity","Gaze at Product"
51083,10,"Face",0.84741974806989,"Non Celebrity","Gaze at Product"
51083,10,"Elsewhere",0.110117838277123,"Non Celebrity","Gaze at Product"
51083,11,"Product",0.343037459283388,"Non Celebrity","Gaze at Product"
51083,11,"Face",0.476995114006514,"Non Celebrity","Gaze at Product"
51083,11,"Elsewhere",0.179967426710098,"Non Celebrity","Gaze at Product"
51083,12,"Product",0.502639683238012,"Celebrity","Gaze at Product"
51083,12,"Face",0.449626044874615,"Celebrity","Gaze at Product"
51083,12,"Elsewhere",0.0477342718873735,"Celebrity","Gaze at Product"
51083,13,"Product",0.511057009535403,"Non Celebrity","Gaze at Viewer"
51083,13,"Face",0.444917833231893,"Non Celebrity","Gaze at Viewer"
51083,13,"Elsewhere",0.0440251572327044,"Non Celebrity","Gaze at Viewer"
51083,15,"Product",0.582124079915878,"Celebrity","Gaze at Viewer"
51083,15,"Face",0.377497371188223,"Celebrity","Gaze at Viewer"
51083,15,"Elsewhere",0.0403785488958991,"Celebrity","Gaze at Viewer"
51249,1,"Product",0.385937844390566,"Celebrity","Gaze at Product"
51249,1,"Face",0.490632576592462,"Celebrity","Gaze at Product"
51249,1,"Elsewhere",0.123429579016972,"Celebrity","Gaze at Product"
51249,2,"Product",0.135129659643436,"Non Celebrity","Gaze at Viewer"
51249,2,"Face",0.82273095623987,"Non Celebrity","Gaze at Viewer"
51249,2,"Elsewhere",0.0421393841166939,"Non Celebrity","Gaze at Viewer"
51249,5,"Product",0.0684410646387833,"Celebrity","Gaze at Product"
51249,5,"Face",0.359104351499789,"Celebrity","Gaze at Product"
51249,5,"Elsewhere",0.572454583861428,"Celebrity","Gaze at Product"
51249,7,"Product",0.454342487162313,"Non Celebrity","Gaze at Viewer"
51249,7,"Face",0.349854878321054,"Non Celebrity","Gaze at Viewer"
51249,7,"Elsewhere",0.195802634516633,"Non Celebrity","Gaze at Viewer"
51249,8,"Product",0.391880341880342,"Celebrity","Gaze at Viewer"
51249,8,"Face",0.598119658119658,"Celebrity","Gaze at Viewer"
51249,8,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
51249,9,"Product",0.01,"Celebrity","Gaze at Viewer"
51249,9,"Face",0.951172901921132,"Celebrity","Gaze at Viewer"
51249,9,"Elsewhere",0.0388270980788675,"Celebrity","Gaze at Viewer"
51249,10,"Product",0.26832725799919,"Non Celebrity","Gaze at Product"
51249,10,"Face",0.304171729445119,"Non Celebrity","Gaze at Product"
51249,10,"Elsewhere",0.427501012555691,"Non Celebrity","Gaze at Product"
51249,11,"Product",0.246781115879828,"Non Celebrity","Gaze at Product"
51249,11,"Face",0.407510729613734,"Non Celebrity","Gaze at Product"
51249,11,"Elsewhere",0.345708154506438,"Non Celebrity","Gaze at Product"
51249,12,"Product",0.0644081974069427,"Non Celebrity","Gaze at Viewer"
51249,12,"Face",0.895441237975742,"Non Celebrity","Gaze at Viewer"
51249,12,"Elsewhere",0.0401505646173152,"Non Celebrity","Gaze at Viewer"
51249,14,"Product",0.505669886602268,"Celebrity","Gaze at Viewer"
51249,14,"Face",0.320873582528349,"Celebrity","Gaze at Viewer"
51249,14,"Elsewhere",0.173456530869383,"Celebrity","Gaze at Viewer"
51249,15,"Product",0.331521739130435,"Non Celebrity","Gaze at Product"
51249,15,"Face",0.610652173913043,"Non Celebrity","Gaze at Product"
51249,15,"Elsewhere",0.0578260869565219,"Non Celebrity","Gaze at Product"
51372,2,"Product",0.348178137651822,"Non Celebrity","Gaze at Viewer"
51372,2,"Face",0.511613040698913,"Non Celebrity","Gaze at Viewer"
51372,2,"Elsewhere",0.140208821649265,"Non Celebrity","Gaze at Viewer"
51372,4,"Product",0.792143005612139,"Non Celebrity","Gaze at Product"
51372,4,"Face",0.122843483683226,"Non Celebrity","Gaze at Product"
51372,4,"Elsewhere",0.0850135107046352,"Non Celebrity","Gaze at Product"
51372,5,"Product",0.874137349905203,"Non Celebrity","Gaze at Product"
51372,5,"Face",0.115862650094797,"Non Celebrity","Gaze at Product"
51372,5,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
51372,6,"Product",0.803175929795236,"Non Celebrity","Gaze at Viewer"
51372,6,"Face",0.127246134559131,"Non Celebrity","Gaze at Viewer"
51372,6,"Elsewhere",0.0695779356456331,"Non Celebrity","Gaze at Viewer"
51372,7,"Product",0.248228386313019,"Celebrity","Gaze at Product"
51372,7,"Face",0.493217250455558,"Celebrity","Gaze at Product"
51372,7,"Elsewhere",0.258554363231423,"Celebrity","Gaze at Product"
51372,8,"Product",0.783530879600749,"Celebrity","Gaze at Viewer"
51372,8,"Face",0.154086088583905,"Celebrity","Gaze at Viewer"
51372,8,"Elsewhere",0.0623830318153462,"Celebrity","Gaze at Viewer"
51372,9,"Product",0.774064733081126,"Celebrity","Gaze at Viewer"
51372,9,"Face",0.166246321984027,"Celebrity","Gaze at Viewer"
51372,9,"Elsewhere",0.059688944934847,"Celebrity","Gaze at Viewer"
51372,10,"Product",0.473726922296612,"Celebrity","Gaze at Viewer"
51372,10,"Face",0.516273077703388,"Celebrity","Gaze at Viewer"
51372,10,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
51372,11,"Product",0.841501564129302,"Celebrity","Gaze at Product"
51372,11,"Face",0.106152241918665,"Celebrity","Gaze at Product"
51372,11,"Elsewhere",0.0523461939520334,"Celebrity","Gaze at Product"
51372,13,"Product",0.753057283844668,"Non Celebrity","Gaze at Product"
51372,13,"Face",0.119931345204892,"Non Celebrity","Gaze at Product"
51372,13,"Elsewhere",0.12701137095044,"Non Celebrity","Gaze at Product"
51372,15,"Product",0.208255933952529,"Celebrity","Gaze at Product"
51372,15,"Face",0.52156862745098,"Celebrity","Gaze at Product"
51372,15,"Elsewhere",0.270175438596491,"Celebrity","Gaze at Product"
51797,2,"Product",0.641030970692163,"Celebrity","Gaze at Viewer"
51797,2,"Face",0.289544793182291,"Celebrity","Gaze at Viewer"
51797,2,"Elsewhere",0.0694242361255459,"Celebrity","Gaze at Viewer"
51797,3,"Product",0.850813008130081,"Non Celebrity","Gaze at Product"
51797,3,"Face",0.1,"Non Celebrity","Gaze at Product"
51797,3,"Elsewhere",0.049186991869919,"Non Celebrity","Gaze at Product"
51797,5,"Product",0.741111565181855,"Non Celebrity","Gaze at Viewer"
51797,5,"Face",0.214548426644871,"Non Celebrity","Gaze at Viewer"
51797,5,"Elsewhere",0.0443400081732737,"Non Celebrity","Gaze at Viewer"
51797,6,"Product",0.342767295597485,"Celebrity","Gaze at Product"
51797,6,"Face",0.589098532494759,"Celebrity","Gaze at Product"
51797,6,"Elsewhere",0.0681341719077568,"Celebrity","Gaze at Product"
51797,7,"Product",0.105755246208186,"Non Celebrity","Gaze at Viewer"
51797,7,"Face",0.835237897361313,"Non Celebrity","Gaze at Viewer"
51797,7,"Elsewhere",0.0590068564305007,"Non Celebrity","Gaze at Viewer"
51797,8,"Product",0.604698258404212,"Celebrity","Gaze at Viewer"
51797,8,"Face",0.293843661401377,"Celebrity","Gaze at Viewer"
51797,8,"Elsewhere",0.101458080194411,"Celebrity","Gaze at Viewer"
51797,9,"Product",0.104507782494441,"Celebrity","Gaze at Product"
51797,9,"Face",0.850010107135638,"Celebrity","Gaze at Product"
51797,9,"Elsewhere",0.0454821103699212,"Celebrity","Gaze at Product"
51797,11,"Product",0.463954468802698,"Celebrity","Gaze at Viewer"
51797,11,"Face",0.477866779089376,"Celebrity","Gaze at Viewer"
51797,11,"Elsewhere",0.058178752107926,"Celebrity","Gaze at Viewer"
51797,13,"Product",0.369332763045338,"Non Celebrity","Gaze at Product"
51797,13,"Face",0.357998289136014,"Non Celebrity","Gaze at Product"
51797,13,"Elsewhere",0.272668947818648,"Non Celebrity","Gaze at Product"
51797,14,"Product",0.280327868852459,"Celebrity","Gaze at Product"
51797,14,"Face",0.622131147540984,"Celebrity","Gaze at Product"
51797,14,"Elsewhere",0.0975409836065574,"Celebrity","Gaze at Product"
51797,15,"Product",0.19421315570358,"Non Celebrity","Gaze at Viewer"
51797,15,"Face",0.67714404662781,"Non Celebrity","Gaze at Viewer"
51797,15,"Elsewhere",0.12864279766861,"Non Celebrity","Gaze at Viewer"
52037,2,"Product",0.666666666666667,"Non Celebrity","Gaze at Product"
52037,2,"Face",0.153038562487381,"Non Celebrity","Gaze at Product"
52037,2,"Elsewhere",0.180294770845952,"Non Celebrity","Gaze at Product"
52037,4,"Product",0.804222042139384,"Celebrity","Gaze at Viewer"
52037,4,"Face",0.185777957860616,"Celebrity","Gaze at Viewer"
52037,4,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
52037,5,"Product",0.683178534571723,"Non Celebrity","Gaze at Product"
52037,5,"Face",0.203302373581011,"Non Celebrity","Gaze at Product"
52037,5,"Elsewhere",0.113519091847266,"Non Celebrity","Gaze at Product"
52037,6,"Product",0.733827770910589,"Celebrity","Gaze at Product"
52037,6,"Face",0.224969097651422,"Celebrity","Gaze at Product"
52037,6,"Elsewhere",0.0412031314379893,"Celebrity","Gaze at Product"
52037,7,"Product",0.856965944272446,"Non Celebrity","Gaze at Product"
52037,7,"Face",0.103405572755418,"Non Celebrity","Gaze at Product"
52037,7,"Elsewhere",0.0396284829721362,"Non Celebrity","Gaze at Product"
52037,8,"Product",0.784717884655424,"Celebrity","Gaze at Product"
52037,8,"Face",0.171767645221736,"Celebrity","Gaze at Product"
52037,8,"Elsewhere",0.04351447012284,"Celebrity","Gaze at Product"
52037,9,"Product",0.869719042663891,"Celebrity","Gaze at Viewer"
52037,9,"Face",0.121540062434964,"Celebrity","Gaze at Viewer"
52037,9,"Elsewhere",0.00874089490114464,"Celebrity","Gaze at Viewer"
52037,10,"Product",0.445364238410596,"Non Celebrity","Gaze at Viewer"
52037,10,"Face",0.369826158940397,"Non Celebrity","Gaze at Viewer"
52037,10,"Elsewhere",0.184809602649007,"Non Celebrity","Gaze at Viewer"
52037,12,"Product",0.689360816156569,"Celebrity","Gaze at Viewer"
52037,12,"Face",0.260254007911722,"Celebrity","Gaze at Viewer"
52037,12,"Elsewhere",0.0503851759317093,"Celebrity","Gaze at Viewer"
52037,13,"Product",0.867273103163118,"Non Celebrity","Gaze at Viewer"
52037,13,"Face",0.0791813107297912,"Non Celebrity","Gaze at Viewer"
52037,13,"Elsewhere",0.0535455861070912,"Non Celebrity","Gaze at Viewer"
52037,14,"Product",0.60295047418335,"Celebrity","Gaze at Product"
52037,14,"Face",0.340779768177028,"Celebrity","Gaze at Product"
52037,14,"Elsewhere",0.056269757639622,"Celebrity","Gaze at Product"
52037,15,"Product",0.819053575151136,"Non Celebrity","Gaze at Viewer"
52037,15,"Face",0.134042109651866,"Non Celebrity","Gaze at Viewer"
52037,15,"Elsewhere",0.0469043151969981,"Non Celebrity","Gaze at Viewer"
52040,1,"Product",0.523133867982727,"Non Celebrity","Gaze at Viewer"
52040,1,"Face",0.411680032901501,"Non Celebrity","Gaze at Viewer"
52040,1,"Elsewhere",0.0651860991157722,"Non Celebrity","Gaze at Viewer"
52040,2,"Product",0.554766734279919,"Celebrity","Gaze at Product"
52040,2,"Face",0.209939148073022,"Celebrity","Gaze at Product"
52040,2,"Elsewhere",0.235294117647059,"Celebrity","Gaze at Product"
52040,3,"Product",0.593445343289773,"Non Celebrity","Gaze at Viewer"
52040,3,"Face",0.295789255341216,"Non Celebrity","Gaze at Viewer"
52040,3,"Elsewhere",0.110765401369011,"Non Celebrity","Gaze at Viewer"
52040,4,"Product",0.309958506224066,"Celebrity","Gaze at Viewer"
52040,4,"Face",0.596680497925311,"Celebrity","Gaze at Viewer"
52040,4,"Elsewhere",0.0933609958506231,"Celebrity","Gaze at Viewer"
52040,5,"Product",0.654135338345864,"Celebrity","Gaze at Product"
52040,5,"Face",0.296687665108718,"Celebrity","Gaze at Product"
52040,5,"Elsewhere",0.0491769965454176,"Celebrity","Gaze at Product"
52040,6,"Product",0.660251215559157,"Non Celebrity","Gaze at Product"
52040,6,"Face",0.196110210696921,"Non Celebrity","Gaze at Product"
52040,6,"Elsewhere",0.143638573743922,"Non Celebrity","Gaze at Product"
52040,7,"Product",0.398179979777553,"Celebrity","Gaze at Product"
52040,7,"Face",0.500707785642063,"Celebrity","Gaze at Product"
52040,7,"Elsewhere",0.101112234580384,"Celebrity","Gaze at Product"
52040,8,"Product",0.554903943377148,"Non Celebrity","Gaze at Product"
52040,8,"Face",0.175328614762387,"Non Celebrity","Gaze at Product"
52040,8,"Elsewhere",0.269767441860465,"Non Celebrity","Gaze at Product"
52040,10,"Product",0.606584027636659,"Celebrity","Gaze at Viewer"
52040,10,"Face",0.293233082706767,"Celebrity","Gaze at Viewer"
52040,10,"Elsewhere",0.100182889656574,"Celebrity","Gaze at Viewer"
52040,12,"Product",0.688200083717036,"Celebrity","Gaze at Viewer"
52040,12,"Face",0.301799916282964,"Celebrity","Gaze at Viewer"
52040,12,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
52040,13,"Product",0.231670880257412,"Non Celebrity","Gaze at Viewer"
52040,13,"Face",0.758329119742588,"Non Celebrity","Gaze at Viewer"
52040,13,"Elsewhere",0.01,"Non Celebrity","Gaze at Viewer"
52040,15,"Product",0.480280817674995,"Non Celebrity","Gaze at Product"
52040,15,"Face",0.387156721040677,"Non Celebrity","Gaze at Product"
52040,15,"Elsewhere",0.132562461284328,"Non Celebrity","Gaze at Product"
52208,1,"Product",0.505882352941176,"Non Celebrity","Gaze at Viewer"
52208,1,"Face",0.353549695740365,"Non Celebrity","Gaze at Viewer"
52208,1,"Elsewhere",0.140567951318459,"Non Celebrity","Gaze at Viewer"
52208,2,"Product",0.466924486057398,"Celebrity","Gaze at Viewer"
52208,2,"Face",0.407490331772848,"Celebrity","Gaze at Viewer"
52208,2,"Elsewhere",0.125585182169754,"Celebrity","Gaze at Viewer"
52208,3,"Product",0.465916197623514,"Celebrity","Gaze at Viewer"
52208,3,"Face",0.424431936627059,"Celebrity","Gaze at Viewer"
52208,3,"Elsewhere",0.109651865749427,"Celebrity","Gaze at Viewer"
52208,4,"Product",0.458264802631579,"Celebrity","Gaze at Product"
52208,4,"Face",0.498766447368421,"Celebrity","Gaze at Product"
52208,4,"Elsewhere",0.04296875,"Celebrity","Gaze at Product"
52208,5,"Product",0.610402357244463,"Non Celebrity","Gaze at Product"
52208,5,"Face",0.379597642755537,"Non Celebrity","Gaze at Product"
52208,5,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
52208,6,"Product",0.567726985464504,"Non Celebrity","Gaze at Product"
52208,6,"Face",0.351379818832947,"Non Celebrity","Gaze at Product"
52208,6,"Elsewhere",0.080893195702549,"Non Celebrity","Gaze at Product"
52208,8,"Product",0.436511156186613,"Non Celebrity","Gaze at Viewer"
52208,8,"Face",0.553488843813387,"Non Celebrity","Gaze at Viewer"
52208,8,"Elsewhere",0.01,"Non Celebrity","Gaze at Viewer"
52208,9,"Product",0.621685575364668,"Celebrity","Gaze at Viewer"
52208,9,"Face",0.368314424635332,"Celebrity","Gaze at Viewer"
52208,9,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
52208,12,"Product",0.430713128038898,"Celebrity","Gaze at Product"
52208,12,"Face",0.520259319286872,"Celebrity","Gaze at Product"
52208,12,"Elsewhere",0.0490275526742301,"Celebrity","Gaze at Product"
